accident_id,city,state,latitude,longitude,date,time,day_of_week,is_weekend,road_type,lanes,traffic_signal,Weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score
1342,Pune,Maharashtra,18.563189,73.943458,24/06/2022,12:00:00,Friday,No,Rural,3,No,Rain,Low,18,High,Overspeeding,Minor,4,4,No,Normal Day,0.65
1343,Kolkata,West Bengal,22.690232,88.396846,16/01/2022,12:00:00,Sunday,Yes,Highway,1,No,Fog,Low,21,Low,Distraction,Fatal,5,5,No,Normal Day,0.65
1344,Chandigarh,Punjab,30.606413,76.786179,15/12/2023,01:00:00,Friday,No,Urban,3,No,Fog,Low,39,Low,Overspeeding,Major,2,1,No,Normal Day,0.45
1345,Mumbai,Maharashtra,19.062559,72.760417,14/05/2024,19:00:00,Tuesday,No,Highway,1,Yes,Rain,Mediun,21,Medium,Weather,Fatal,3,3,Yes,Normal Day,0.60
1346,Chandigarh,Punjab,30.631122,76.833489,28/06/2024,01:00:00,Friday,No,Rural,6,Yes,Clear,High,34,Low,Weather,Major,4,0,No,Normal Day,0.10
1347,Chandigarh,Punjab,30.728869,76.841007,18/06/2022,14:00:00,Saturday,Yes,Urban,2,No,Rain,Low,36,Low,Poor Road,Fatal,2,2,No,Normal Day,0.65
1348,Bangalore,Karnataka,12.975474,77.625742,17/03/2023,06:00:00,Friday,No,Rural,4,No,Fog,Low,25,High,Drunk Driving,Major,4,3,No,Normal Day,0.65
1349,Chandigarh,Punjab,30.740986,76.83717,23/02/2024,01:00:00,Friday,No,Rural,5,No,Fog,Low,20,Low,Distraction,Minor,2,2,No,Normal Day,0.45
1350,Chandigarh,Punjab,30.746876,76.882565,28/09/2022,13:00:00,Wednesday,No,Urban,5,No,Fog,Low,35,Medium,Poor Road,Minor,1,1,No,Normal Day,0.45
1351,Mumbai,Maharashtra,18.814987,72.870964,27/12/2024,22:00:00,Friday,No,Rural,2,No,Clear,High,26,High,Poor Road,Major,2,1,No,Normal Day,0.30
1352,Delhi,Delhi,28.881491,76.837845,30/06/2022,14:00:00,Thursday,No,Urban,6,No,Rain,Mediun,39,Low,Drunk Driving,Minor,5,5,No,Normal Day,0.25
1353,Kolkata,West Bengal,22.561182,88.302673,28/07/2024,11:00:00,Sunday,Yes,Highway,2,Yes,Rain,Low,33,Low,Poor Road,Minor,5,3,No,Normal Day,0.45
1354,Delhi,Delhi,28.794413,77.02392,08/08/2023,05:00:00,Tuesday,No,Rural,1,No,Fog,Low,22,Low,Drunk Driving,Minor,4,3,No,Normal Day,0.45
1355,Chandigarh,Punjab,30.663423,76.82599,25/11/2022,14:00:00,Friday,No,Highway,3,Yes,Fog,Low,37,Medium,Drunk Driving,Major,3,0,No,Normal Day,0.45
1356,Kolkata,West Bengal,22.63206,88.464961,16/12/2024,13:00:00,Monday,No,Highway,1,Yes,Rain,Mediun,19,High,Overspeeding,Minor,1,0,No,Normal Day,0.45
1357,Delhi,Delhi,28.874696,77.085877,22/12/2023,09:00:00,Friday,No,Rural,6,No,Rain,Mediun,37,Medium,Weather,Minor,3,1,Yes,Normal Day,0.40
1358,Hyderabad,Telangana,17.226699,78.322648,05/01/2025,12:00:00,Sunday,Yes,Rural,5,Yes,Fog,Low,34,High,Weather,Minor,3,3,No,Normal Day,0.65
1359,Chennai,Tamil Nadu,13.104089,80.225617,11/04/2025,06:00:00,Friday,No,Rural,2,No,Rain,Low,29,Medium,Weather,Major,4,2,No,Normal Day,0.45
1360,Mumbai,Maharashtra,19.245155,72.798342,25/12/2023,05:00:00,Monday,No,Urban,3,No,Clear,High,35,Medium,Distraction,Minor,5,5,No,Normal Day,0.10
1361,Chennai,Tamil Nadu,13.16312,80.183735,22/06/2024,04:00:00,Saturday,Yes,Rural,6,No,Fog,Low,15,Low,Poor Road,Minor,1,0,No,Normal Day,0.45
1362,Kolkata,West Bengal,22.416717,88.494636,14/11/2022,02:00:00,Monday,No,Rural,2,No,Rain,Low,32,Medium,Drunk Driving,Major,5,2,No,Normal Day,0.45
1363,Bangalore,Karnataka,12.99251,77.436452,02/02/2025,13:00:00,Sunday,Yes,Rural,2,No,Clear,High,18,Medium,Drunk Driving,Major,5,4,No,Normal Day,0.10
1364,Hyderabad,Telangana,17.461286,78.396104,27/02/2024,11:00:00,Tuesday,No,Urban,5,Yes,Rain,Mediun,27,Medium,Poor Road,Major,2,2,No,Normal Day,0.25
1365,Pune,Maharashtra,18.638084,73.707443,27/03/2023,01:00:00,Monday,No,Rural,6,No,Clear,High,24,Low,Weather,Major,4,1,No,Normal Day,0.10
1366,Kolkata,West Bengal,22.446807,88.431883,30/01/2025,23:00:00,Thursday,No,Rural,4,Yes,Rain,Mediun,31,High,Distraction,Minor,3,0,No,Normal Day,0.45
1367,Delhi,Delhi,28.628651,77.131008,11/05/2022,13:00:00,Wednesday,No,Rural,2,No,Clear,High,29,Medium,Poor Road,Minor,2,1,No,Normal Day,0.10
1368,Chandigarh,Punjab,30.727724,76.850949,07/01/2024,04:00:00,Sunday,Yes,Urban,5,No,Rain,Low,36,Low,Distraction,Major,5,5,No,Normal Day,0.45
1369,Chandigarh,Punjab,30.644976,76.772787,26/10/2022,08:00:00,Wednesday,No,Rural,4,No,Fog,Low,18,Medium,Overspeeding,Minor,4,4,Yes,Normal Day,0.60
1370,Bangalore,Karnataka,12.909747,77.549129,16/03/2022,17:00:00,Wednesday,No,Rural,3,Yes,Fog,Low,37,High,Distraction,Minor,1,1,Yes,Normal Day,0.80
1371,Delhi,Delhi,28.528586,77.040948,29/09/2023,20:00:00,Friday,No,Urban,2,Yes,Fog,Low,37,Low,Weather,Minor,3,2,No,Normal Day,0.45
1372,Delhi,Delhi,28.724073,77.102711,28/06/2022,07:00:00,Tuesday,No,Rural,1,Yes,Fog,Low,36,High,Drunk Driving,Minor,2,1,No,Normal Day,0.65
1373,Bangalore,Karnataka,12.907141,77.774351,06/03/2025,01:00:00,Thursday,No,Rural,6,Yes,Fog,Low,23,Medium,Overspeeding,Minor,4,2,No,Normal Day,0.45
1374,Kolkata,West Bengal,22.675377,88.430392,20/04/2023,14:00:00,Thursday,No,Rural,1,Yes,Rain,Mediun,24,Low,Overspeeding,Minor,1,0,No,Normal Day,0.25
1375,Chandigarh,Punjab,30.783831,76.789588,22/03/2024,12:00:00,Friday,No,Urban,2,No,Clear,High,16,High,Poor Road,Major,2,1,No,Normal Day,0.30
1376,Hyderabad,Telangana,17.38961,78.218594,10/01/2023,22:00:00,Tuesday,No,Urban,2,No,Fog,Low,40,High,Distraction,Minor,1,0,No,Normal Day,0.65
1377,Hyderabad,Telangana,17.552027,78.391659,07/01/2023,00:00:00,Saturday,Yes,Highway,5,Yes,Rain,Low,33,Low,Drunk Driving,Minor,5,1,No,Normal Day,0.45
1378,Chennai,Tamil Nadu,12.999216,80.280452,29/04/2022,05:00:00,Friday,No,Rural,3,No,Fog,Low,19,Low,Drunk Driving,Major,5,2,No,Normal Day,0.45
1379,Chennai,Tamil Nadu,12.802955,80.18015,19/10/2024,14:00:00,Saturday,Yes,Rural,6,No,Rain,Mediun,30,Low,Drunk Driving,Minor,5,2,No,Normal Day,0.25
1380,Chandigarh,Punjab,30.666953,76.829646,23/08/2022,16:00:00,Tuesday,No,Rural,4,No,Fog,Low,31,High,Poor Road,Minor,4,1,No,Normal Day,0.65
1381,Hyderabad,Telangana,17.491002,78.560282,20/06/2022,17:00:00,Monday,No,Rural,1,No,Fog,Low,38,Medium,Distraction,Major,4,2,Yes,Normal Day,0.60
1382,Pune,Maharashtra,18.628794,73.862509,03/09/2024,16:00:00,Tuesday,No,Urban,1,No,Rain,Low,17,Low,Drunk Driving,Minor,3,1,No,Normal Day,0.45
1383,Kolkata,West Bengal,22.54213,88.432038,05/12/2023,14:00:00,Tuesday,No,Rural,2,Yes,Rain,Mediun,37,High,Weather,Minor,4,3,No,Normal Day,0.45
1384,Mumbai,Maharashtra,18.816763,72.963111,21/04/2023,13:00:00,Friday,No,Urban,3,No,Rain,Low,33,High,Distraction,Minor,3,1,No,Normal Day,0.65
1385,Pune,Maharashtra,18.45363,73.918007,19/04/2022,21:00:00,Tuesday,No,Highway,2,No,Fog,Low,39,High,Overspeeding,Minor,1,1,No,Normal Day,0.65
1386,Mumbai,Maharashtra,19.028316,72.72987,30/04/2022,06:00:00,Saturday,Yes,Urban,2,No,Clear,High,33,High,Distraction,Minor,5,2,No,Normal Day,0.30
1387,Bangalore,Karnataka,12.983837,77.456972,07/07/2023,16:00:00,Friday,No,Urban,6,Yes,Clear,High,37,Low,Drunk Driving,Minor,4,4,No,Normal Day,0.10
1388,Chandigarh,Punjab,30.701532,76.8394,26/11/2024,18:00:00,Tuesday,No,Rural,5,No,Fog,Low,24,High,Poor Road,Minor,1,1,Yes,Normal Day,0.80
1389,Mumbai,Maharashtra,18.851306,72.784702,29/09/2022,05:00:00,Thursday,No,Rural,2,Yes,Fog,Low,34,Medium,Drunk Driving,Major,3,2,No,Normal Day,0.45
1390,Mumbai,Maharashtra,19.205006,72.940367,13/03/2025,16:00:00,Thursday,No,Urban,4,Yes,Fog,Low,26,Low,Poor Road,Minor,2,2,No,Normal Day,0.45
1391,Bangalore,Karnataka,13.153862,77.708747,13/02/2024,11:00:00,Tuesday,No,Highway,2,Yes,Clear,High,34,Low,Poor Road,Major,3,1,No,Normal Day,0.10
1392,Chandigarh,Punjab,30.710999,76.817647,03/08/2024,16:00:00,Saturday,Yes,Rural,2,Yes,Clear,High,26,Medium,Distraction,Minor,4,2,No,Normal Day,0.10
1393,Chennai,Tamil Nadu,12.953383,80.150248,25/06/2023,06:00:00,Sunday,Yes,Highway,6,No,Clear,High,20,Low,Weather,Major,4,1,No,Normal Day,0.10
1394,Hyderabad,Telangana,17.32638,78.283506,03/03/2023,18:00:00,Friday,No,Highway,5,No,Clear,High,34,High,Drunk Driving,Minor,3,0,Yes,Normal Day,0.45
1395,Pune,Maharashtra,18.456791,73.876356,06/04/2024,07:00:00,Saturday,Yes,Highway,5,Yes,Clear,High,36,Medium,Overspeeding,Major,4,2,No,Normal Day,0.10
1396,Bangalore,Karnataka,13.003229,77.520425,23/10/2024,12:00:00,Wednesday,No,Rural,1,No,Rain,Low,30,High,Weather,Fatal,1,1,No,Normal Day,0.85
1397,Bangalore,Karnataka,12.894495,77.658501,06/07/2024,13:00:00,Saturday,Yes,Rural,3,No,Rain,Mediun,37,Medium,Weather,Minor,2,2,No,Normal Day,0.25
1398,Bangalore,Karnataka,13.156098,77.795454,09/05/2024,16:00:00,Thursday,No,Rural,4,Yes,Rain,Mediun,29,Medium,Poor Road,Fatal,2,2,No,Normal Day,0.45
1399,Bangalore,Karnataka,12.946704,77.52274,30/09/2022,16:00:00,Friday,No,Rural,1,Yes,Fog,Low,36,Medium,Poor Road,Minor,4,1,No,Normal Day,0.45
1400,Mumbai,Maharashtra,19.253058,72.730478,02/04/2025,09:00:00,Wednesday,No,Rural,1,No,Fog,Low,24,High,Drunk Driving,Minor,2,0,Yes,Normal Day,0.80
1401,Pune,Maharashtra,18.618768,73.939376,11/11/2022,21:00:00,Friday,No,Highway,3,Yes,Fog,Low,33,Medium,Drunk Driving,Major,4,4,No,Normal Day,0.45
1402,Chandigarh,Punjab,30.634087,76.853067,08/08/2022,13:00:00,Monday,No,Urban,1,No,Clear,High,27,High,Poor Road,Major,3,3,No,Normal Day,0.30
1403,Pune,Maharashtra,18.629414,73.985879,04/05/2022,03:00:00,Wednesday,No,Urban,5,No,Rain,Low,29,Medium,Drunk Driving,Fatal,5,5,No,Normal Day,0.65
1404,Chandigarh,Punjab,30.76522,76.786961,07/05/2023,19:00:00,Sunday,Yes,Rural,2,No,Clear,High,25,High,Drunk Driving,Major,4,2,Yes,Normal Day,0.45
1405,Bangalore,Karnataka,12.925519,77.691571,13/11/2024,06:00:00,Wednesday,No,Rural,2,Yes,Fog,Low,27,Low,Overspeeding,Major,2,1,No,Normal Day,0.45
1406,Chennai,Tamil Nadu,12.886001,80.171634,14/05/2024,06:00:00,Tuesday,No,Rural,2,No,Rain,Low,33,Low,Overspeeding,Fatal,3,3,No,Normal Day,0.65
1407,Chandigarh,Punjab,30.759082,76.843347,27/02/2025,00:00:00,Thursday,No,Highway,3,Yes,Clear,High,19,Low,Poor Road,Minor,2,1,No,Normal Day,0.10
1408,Kolkata,West Bengal,22.402669,88.281551,21/01/2022,04:00:00,Friday,No,Rural,3,No,Clear,High,37,Low,Overspeeding,Major,1,1,No,Normal Day,0.10
1409,Hyderabad,Telangana,17.349434,78.38855,07/05/2023,14:00:00,Sunday,Yes,Urban,2,Yes,Clear,High,22,High,Overspeeding,Major,2,2,No,Normal Day,0.30
1410,Kolkata,West Bengal,22.570326,88.366731,14/09/2024,07:00:00,Saturday,Yes,Highway,4,Yes,Clear,High,24,High,Weather,Major,1,1,No,Normal Day,0.30
1411,Hyderabad,Telangana,17.356943,78.235826,22/12/2023,16:00:00,Friday,No,Rural,4,Yes,Fog,Low,25,Medium,Overspeeding,Minor,5,2,No,Normal Day,0.45
1412,Pune,Maharashtra,18.573552,73.72828,03/11/2024,06:00:00,Sunday,Yes,Highway,5,Yes,Clear,High,22,Low,Distraction,Minor,3,2,No,Normal Day,0.10
1413,Pune,Maharashtra,18.686586,73.744665,20/04/2022,23:00:00,Wednesday,No,Urban,5,No,Rain,Low,40,High,Weather,Major,4,3,No,Normal Day,0.65
1414,Hyderabad,Telangana,17.446414,78.563611,29/05/2022,17:00:00,Sunday,Yes,Urban,6,Yes,Clear,High,27,Low,Poor Road,Minor,1,0,Yes,Normal Day,0.25
1415,Bangalore,Karnataka,13.159109,77.497704,28/04/2024,14:00:00,Sunday,Yes,Urban,1,No,Rain,Mediun,20,Low,Overspeeding,Minor,1,1,No,Normal Day,0.25
1416,Bangalore,Karnataka,12.846784,77.432473,06/01/2022,03:00:00,Thursday,No,Rural,4,No,Clear,High,32,Low,Poor Road,Minor,5,3,No,Normal Day,0.10
1417,Delhi,Delhi,28.668908,76.96104,11/11/2024,15:00:00,Monday,No,Rural,2,No,Clear,High,23,High,Drunk Driving,Major,4,4,No,Normal Day,0.30
1418,Chandigarh,Punjab,30.664857,76.871023,30/03/2023,22:00:00,Thursday,No,Urban,4,No,Clear,High,40,Low,Overspeeding,Fatal,2,2,No,Normal Day,0.30
1419,Hyderabad,Telangana,17.220096,78.220805,20/09/2023,07:00:00,Wednesday,No,Highway,5,Yes,Clear,High,36,High,Distraction,Fatal,3,3,No,Normal Day,0.50
1420,Kolkata,West Bengal,22.671288,88.396398,03/08/2024,00:00:00,Saturday,Yes,Urban,6,Yes,Fog,Low,38,Medium,Overspeeding,Major,4,1,No,Normal Day,0.45
1421,Chandigarh,Punjab,30.619368,76.888447,20/06/2022,18:00:00,Monday,No,Rural,2,Yes,Fog,Low,20,Medium,Distraction,Minor,2,1,Yes,Normal Day,0.60
1422,Bangalore,Karnataka,13.113659,77.553507,13/02/2023,13:00:00,Monday,No,Urban,1,No,Fog,Low,17,Low,Distraction,Minor,4,0,No,Normal Day,0.45
1423,Kolkata,West Bengal,22.610872,88.444812,13/12/2024,01:00:00,Friday,No,Rural,1,No,Rain,Mediun,29,Low,Distraction,Minor,5,1,No,Normal Day,0.25
1424,Delhi,Delhi,28.666671,76.968342,29/05/2024,01:00:00,Wednesday,No,Urban,6,No,Fog,Low,30,Low,Poor Road,Major,1,1,No,Normal Day,0.45
1425,Delhi,Delhi,28.663389,77.113378,15/06/2022,17:00:00,Wednesday,No,Highway,1,No,Fog,Low,27,Medium,Poor Road,Major,4,1,Yes,Normal Day,0.60
1426,Chennai,Tamil Nadu,13.030911,80.129662,22/12/2024,23:00:00,Sunday,Yes,Rural,1,Yes,Rain,Mediun,26,Medium,Distraction,Major,5,3,No,Normal Day,0.25
1427,Bangalore,Karnataka,12.820049,77.50684,05/08/2024,16:00:00,Monday,No,Highway,4,Yes,Fog,Low,37,High,Drunk Driving,Major,1,0,No,Normal Day,0.65
1428,Pune,Maharashtra,18.446373,73.818599,15/03/2025,16:00:00,Saturday,Yes,Urban,5,Yes,Rain,Low,28,Medium,Weather,Major,1,0,No,Normal Day,0.45
1429,Bangalore,Karnataka,13.00445,77.553172,21/04/2022,12:00:00,Thursday,No,Urban,4,Yes,Fog,Low,23,High,Drunk Driving,Minor,3,0,No,Normal Day,0.65
1430,Mumbai,Maharashtra,18.847775,72.833996,02/02/2025,15:00:00,Sunday,Yes,Highway,2,No,Clear,High,28,Medium,Distraction,Major,5,5,No,Normal Day,0.10
1431,Delhi,Delhi,28.536377,76.953256,04/08/2023,13:00:00,Friday,No,Highway,4,Yes,Rain,Mediun,36,High,Drunk Driving,Major,5,4,No,Normal Day,0.45
1432,Chennai,Tamil Nadu,13.036749,80.243384,10/06/2022,23:00:00,Friday,No,Urban,2,Yes,Rain,Low,40,Low,Weather,Major,4,1,No,Normal Day,0.45
1433,Chennai,Tamil Nadu,12.900778,80.288994,04/08/2022,12:00:00,Thursday,No,Urban,5,Yes,Clear,High,27,Medium,Weather,Major,4,4,No,Normal Day,0.10
1434,Delhi,Delhi,28.88321,77.121259,13/03/2023,10:00:00,Monday,No,Highway,4,Yes,Fog,Low,38,High,Poor Road,Major,3,3,Yes,Normal Day,0.80
1435,Mumbai,Maharashtra,19.160415,72.843573,06/03/2024,20:00:00,Wednesday,No,Highway,1,Yes,Rain,Low,23,Medium,Distraction,Major,5,2,No,Normal Day,0.45
1436,Delhi,Delhi,28.836082,77.0438,05/10/2023,08:00:00,Thursday,No,Rural,1,Yes,Rain,Low,36,High,Poor Road,Major,2,2,Yes,Normal Day,0.80
1437,Kolkata,West Bengal,22.60333,88.455451,04/10/2022,04:00:00,Tuesday,No,Urban,2,No,Rain,Low,20,Low,Drunk Driving,Major,4,4,No,Normal Day,0.45
1438,Chandigarh,Punjab,30.685658,76.715337,09/05/2023,15:00:00,Tuesday,No,Urban,2,No,Clear,High,35,Low,Poor Road,Fatal,3,3,No,Normal Day,0.30
1439,Kolkata,West Bengal,22.659619,88.421787,31/03/2022,07:00:00,Thursday,No,Rural,3,No,Clear,High,27,Medium,Drunk Driving,Major,3,0,No,Normal Day,0.10
1440,Hyderabad,Telangana,17.264663,78.279257,31/03/2024,15:00:00,Sunday,Yes,Rural,2,No,Fog,Low,40,Medium,Drunk Driving,Minor,4,4,No,Normal Day,0.45
1441,Hyderabad,Telangana,17.339917,78.551202,07/04/2022,20:00:00,Thursday,No,Rural,2,Yes,Rain,Mediun,29,Medium,Weather,Minor,2,1,No,Normal Day,0.25
1442,Chandigarh,Punjab,30.734437,76.716348,04/11/2024,08:00:00,Monday,No,Highway,1,Yes,Rain,Low,21,Medium,Drunk Driving,Minor,5,1,Yes,Normal Day,0.60
1443,Mumbai,Maharashtra,18.941825,72.877077,27/09/2024,21:00:00,Friday,No,Rural,1,Yes,Rain,Mediun,25,Medium,Weather,Major,1,0,No,Normal Day,0.25
1444,Delhi,Delhi,28.492961,76.990384,08/02/2024,19:00:00,Thursday,No,Highway,4,No,Rain,Mediun,32,Medium,Overspeeding,Fatal,1,1,Yes,Normal Day,0.60
1445,Kolkata,West Bengal,22.563104,88.422016,18/10/2022,03:00:00,Tuesday,No,Highway,2,Yes,Rain,Low,34,Low,Drunk Driving,Fatal,2,2,No,Normal Day,0.65
1446,Chandigarh,Punjab,30.712597,76.892566,25/12/2024,02:00:00,Wednesday,No,Urban,3,Yes,Clear,High,20,Low,Weather,Fatal,2,2,No,Normal Day,0.30
1447,Chennai,Tamil Nadu,12.889813,80.170269,15/04/2022,00:00:00,Friday,No,Highway,6,Yes,Fog,Low,29,Medium,Poor Road,Minor,3,0,No,Normal Day,0.45
1448,Bangalore,Karnataka,12.94654,77.432722,23/02/2025,04:00:00,Sunday,Yes,Highway,1,No,Fog,Low,38,Low,Drunk Driving,Minor,4,0,No,Normal Day,0.45
1449,Pune,Maharashtra,18.41131,73.946965,10/08/2023,05:00:00,Thursday,No,Urban,5,No,Fog,Low,29,Medium,Poor Road,Minor,1,0,No,Normal Day,0.45
1450,Chennai,Tamil Nadu,13.039999,80.226995,02/10/2023,21:00:00,Monday,No,Highway,1,Yes,Rain,Mediun,25,High,Poor Road,Major,2,0,No,Normal Day,0.45
1451,Chandigarh,Punjab,30.651871,76.712045,07/05/2024,22:00:00,Tuesday,No,Urban,3,Yes,Rain,Mediun,40,High,Weather,Major,4,1,No,Normal Day,0.45
1452,Delhi,Delhi,28.526705,77.052472,24/05/2022,03:00:00,Tuesday,No,Urban,4,Yes,Rain,Low,38,Low,Drunk Driving,Minor,3,0,No,Normal Day,0.45
1453,Mumbai,Maharashtra,18.935262,72.796347,15/02/2024,12:00:00,Thursday,No,Rural,4,Yes,Rain,Mediun,22,Medium,Distraction,Major,5,0,No,Normal Day,0.25
1454,Delhi,Delhi,28.646122,76.825485,03/08/2024,08:00:00,Saturday,Yes,Rural,6,Yes,Rain,Mediun,23,Medium,Distraction,Minor,2,2,Yes,Normal Day,0.40
1455,Mumbai,Maharashtra,19.229841,72.896026,12/02/2023,21:00:00,Sunday,Yes,Urban,5,No,Rain,Mediun,39,High,Weather,Major,1,1,No,Normal Day,0.45
1456,Pune,Maharashtra,18.424531,73.762636,31/03/2023,23:00:00,Friday,No,Rural,4,Yes,Rain,Low,23,High,Distraction,Minor,3,0,No,Normal Day,0.65
1457,Bangalore,Karnataka,13.026312,77.549313,29/11/2024,19:00:00,Friday,No,Urban,6,No,Fog,Low,25,High,Poor Road,Fatal,1,1,Yes,Normal Day,1.00
1458,Hyderabad,Telangana,17.285406,78.464666,12/03/2023,16:00:00,Sunday,Yes,Urban,3,Yes,Fog,Low,34,Medium,Overspeeding,Minor,3,3,No,Normal Day,0.45
1459,Pune,Maharashtra,18.639546,73.785972,27/10/2024,13:00:00,Sunday,Yes,Urban,5,No,Fog,Low,26,Medium,Drunk Driving,Minor,2,2,No,Normal Day,0.45
1460,Kolkata,West Bengal,22.569034,88.407369,03/11/2024,14:00:00,Sunday,Yes,Highway,2,No,Rain,Low,28,High,Poor Road,Minor,4,3,No,Normal Day,0.65
1461,Hyderabad,Telangana,17.522397,78.241765,19/01/2022,14:00:00,Wednesday,No,Rural,6,Yes,Clear,High,24,Medium,Weather,Fatal,3,3,No,Normal Day,0.30
1462,Chennai,Tamil Nadu,13.071647,80.107273,11/11/2024,23:00:00,Monday,No,Urban,5,Yes,Fog,Low,38,High,Distraction,Minor,1,0,No,Normal Day,0.65
1463,Pune,Maharashtra,18.54579,73.762351,04/07/2024,16:00:00,Thursday,No,Urban,1,Yes,Clear,High,19,Medium,Distraction,Minor,3,3,No,Normal Day,0.10
1464,Chandigarh,Punjab,30.715926,76.815233,12/04/2023,07:00:00,Wednesday,No,Highway,3,Yes,Clear,High,25,Medium,Distraction,Minor,5,0,No,Normal Day,0.10
1465,Delhi,Delhi,28.654208,77.227594,11/03/2023,19:00:00,Saturday,Yes,Urban,3,No,Fog,Low,37,High,Distraction,Major,1,0,Yes,Normal Day,0.80
1466,Hyderabad,Telangana,17.582094,78.521626,02/03/2023,15:00:00,Thursday,No,Urban,2,Yes,Rain,Low,25,Medium,Poor Road,Minor,1,1,No,Normal Day,0.45
1467,Mumbai,Maharashtra,18.879245,72.807629,24/05/2022,00:00:00,Tuesday,No,Rural,2,Yes,Clear,High,39,Low,Weather,Fatal,5,5,No,Normal Day,0.30
1468,Hyderabad,Telangana,17.470385,78.347363,21/03/2024,16:00:00,Thursday,No,Highway,2,No,Rain,Mediun,27,Medium,Drunk Driving,Minor,1,0,No,Normal Day,0.25
1469,Hyderabad,Telangana,17.567145,78.390048,17/01/2025,08:00:00,Friday,No,Highway,1,Yes,Clear,High,24,High,Distraction,Major,3,1,Yes,Normal Day,0.45
1470,Chandigarh,Punjab,30.748228,76.847653,10/02/2022,10:00:00,Thursday,No,Urban,6,No,Rain,Mediun,38,Medium,Distraction,Fatal,5,5,Yes,Normal Day,0.60
1471,Chandigarh,Punjab,30.757036,76.793993,31/10/2022,22:00:00,Monday,No,Highway,6,No,Clear,High,23,Low,Distraction,Minor,3,1,No,Normal Day,0.10
1472,Mumbai,Maharashtra,18.829642,72.911222,29/01/2023,12:00:00,Sunday,Yes,Urban,6,Yes,Fog,Low,16,Low,Poor Road,Minor,1,1,No,Normal Day,0.45
1473,Delhi,Delhi,28.797487,77.018185,10/07/2023,23:00:00,Monday,No,Rural,3,No,Clear,High,31,High,Poor Road,Minor,5,3,No,Normal Day,0.30
1474,Pune,Maharashtra,18.671184,73.724018,16/01/2024,08:00:00,Tuesday,No,Highway,4,Yes,Rain,Mediun,22,Medium,Overspeeding,Major,5,4,Yes,Normal Day,0.40
1475,Kolkata,West Bengal,22.652268,88.292844,16/12/2022,23:00:00,Friday,No,Urban,4,No,Fog,Low,31,High,Weather,Minor,1,0,No,Normal Day,0.65
1476,Bangalore,Karnataka,12.858383,77.598182,17/06/2022,13:00:00,Friday,No,Rural,2,Yes,Clear,High,22,Low,Poor Road,Major,3,1,No,Normal Day,0.10
1477,Hyderabad,Telangana,17.383759,78.529388,28/11/2024,00:00:00,Thursday,No,Urban,2,Yes,Clear,High,33,Medium,Weather,Fatal,4,4,No,Normal Day,0.30
1478,Delhi,Delhi,28.731,76.940627,27/02/2023,14:00:00,Monday,No,Highway,2,Yes,Fog,Low,39,High,Drunk Driving,Minor,4,0,No,Normal Day,0.65
1479,Mumbai,Maharashtra,18.864839,72.844004,17/01/2025,10:00:00,Friday,No,Highway,4,Yes,Fog,Low,25,High,Weather,Minor,3,1,Yes,Normal Day,0.80
1480,Hyderabad,Telangana,17.572311,78.344838,15/02/2025,05:00:00,Saturday,Yes,Highway,3,No,Clear,High,16,Medium,Poor Road,Fatal,1,1,No,Normal Day,0.30
1481,Chandigarh,Punjab,30.792871,76.831474,12/01/2022,12:00:00,Wednesday,No,Highway,4,No,Fog,Low,35,High,Poor Road,Major,1,0,No,Normal Day,0.65
1482,Chennai,Tamil Nadu,13.149879,80.255234,04/04/2022,17:00:00,Monday,No,Highway,1,Yes,Clear,High,16,Medium,Distraction,Minor,3,3,Yes,Normal Day,0.25
1483,Hyderabad,Telangana,17.388858,78.463954,20/10/2023,04:00:00,Friday,No,Rural,5,Yes,Rain,Mediun,20,Low,Drunk Driving,Major,5,2,No,Normal Day,0.25
1484,Chandigarh,Punjab,30.610398,76.76782,23/09/2024,22:00:00,Monday,No,Urban,5,Yes,Rain,Mediun,35,High,Drunk Driving,Major,3,3,No,Normal Day,0.45
1485,Delhi,Delhi,28.465031,77.004209,16/12/2022,20:00:00,Friday,No,Rural,4,Yes,Clear,High,15,Medium,Overspeeding,Major,3,2,No,Normal Day,0.10
1486,Delhi,Delhi,28.638663,77.006693,23/02/2022,23:00:00,Wednesday,No,Highway,3,Yes,Clear,High,40,High,Poor Road,Major,4,3,No,Normal Day,0.30
1487,Chandigarh,Punjab,30.662256,76.817778,26/02/2025,04:00:00,Wednesday,No,Urban,4,No,Fog,Low,31,Low,Distraction,Minor,1,0,No,Normal Day,0.45
1488,Pune,Maharashtra,18.415784,73.970015,19/02/2025,21:00:00,Wednesday,No,Urban,6,Yes,Fog,Low,25,Low,Weather,Major,2,1,No,Normal Day,0.45
1489,Pune,Maharashtra,18.69774,73.864095,04/03/2023,20:00:00,Saturday,Yes,Urban,1,Yes,Clear,High,21,Medium,Poor Road,Fatal,4,4,No,Normal Day,0.30
1490,Kolkata,West Bengal,22.658066,88.408248,27/07/2024,13:00:00,Saturday,Yes,Urban,6,No,Clear,High,34,High,Overspeeding,Major,1,0,No,Normal Day,0.30
1491,Hyderabad,Telangana,17.257025,78.542296,20/03/2024,11:00:00,Wednesday,No,Highway,5,Yes,Clear,High,20,Low,Drunk Driving,Minor,3,0,No,Normal Day,0.10
